,CD_GEOCODM,NM_AGSN,CodAGSN,Estimated_Population,DPO_EmAGSN,Pop_EmAGSN,AbsoluteDifference,ProportionalDifference
1538,3550308,SÃO SEBASTIÃO,35503080397.0,775.9999389648438,226,776,-6.103515625e-05,-7.86535518685567e-08
1539,3550308,JARDIM ADUTORA,35503080309.0,1497.798095703125,334,1212,285.798095703125,0.23580700965604373
1540,3550308,VILA ELBA,35503080298.0,2360.13037109375,743,2670,-309.86962890625,-0.11605604078885767
1541,3550308,MORRO DO MACACO,35503081077.0,585.0,228,828,-243.0,-0.29347826086956524
1542,3550308,JARDIM PARAGUAÇU,35503081078.0,,69,220,,
1543,3550308,MANOEL QUIRINO DE MATOS,35503081079.0,,156,553,,
1544,3550308,JARDIM ALZIRA I E II,35503081088.0,1035.0,298,1035,0.0,0.0
1545,3550308,CEU SAPOPEMBA,35503081081.0,241.99998474121094,65,242,-1.52587890625e-05,-6.305284736570248e-08
1546,3550308,JOÃO PERES CALHAMARES,35503081082.0,1375.0791015625,433,1576,-200.9208984375,-0.1274878797192259
1547,3550308,TEONILO DE SOUZA,35503081083.0,729.82861328125,175,727,2.82861328125,0.0038908023125859698
1548,3550308,FAZENDA DA JUTA,35503081084.0,716.8482666015625,257,981,-264.1517333984375,-0.26926782201675586
1549,3550308,JARDIM PRIMAVERA,35503081085.0,79.77565002441406,207,748,-668.2243499755859,-0.893348061464687
1550,3550308,VILA FELIZ,35503081086.0,,97,357,,
1551,3550308,NOVO HORIZONTE,35503081087.0,393.30023193359375,116,485,-91.69976806640625,-0.18907168673485825
1552,3550308,RUA MAURO N. 226,35503080350.0,507.0450744628906,164,584,-76.95492553710938,-0.13177213276902291
1553,3550308,RUA MAURO N. 680,35503080357.0,,243,911,,
1554,3550308,SOCORRO,35503080470.0,329.0,99,329,0.0,0.0
1555,3550308,PARQUE DOS PÁSSAROS,35503080825.0,83.7891616821289,115,396,-312.2108383178711,-0.7884112078734119
1556,3550308,IPANEMA,35503080879.0,,81,284,,
1557,3550308,VILA BAYER,35503081224.0,,51,138,,
1558,3550308,PAU QUEIMADO,35503080843.0,956.0,272,956,0.0,0.0
1559,3550308,TRÊS VIEIRAS,35503080263.0,1029.666015625,222,848,181.666015625,0.2142287920106132
1560,3550308,ALBERTINA,35503080249.0,724.0,176,724,0.0,0.0
1561,3550308,JARDIM DEISE,35503080235.0,1883.85205078125,470,1759,124.85205078125,0.07097899419059124
1562,3550308,JARDIM JAÇANÃ,35503081149.0,1339.0,384,1339,0.0,0.0
1563,3550308,JARDIM FELICIDADE,35503080828.0,16996.080078125,4680,17880,-883.919921875,-0.049436237241331095
1564,3550308,GUAPIRA I,35503081383.0,2857.844482421875,736,2658,199.844482421875,0.075186035523655
1565,3550308,FLOR DE LÓTUS,35503081157.0,2772.921630859375,633,2263,509.921630859375,0.22532992967714316
1566,3550308,JARDIM YARA,35503081147.0,,169,575,,
1567,3550308,BONIFÁCIO MAIA,35503081148.0,,43,163,,
1568,3550308,APUANÃ,35503081150.0,,72,328,,
1569,3550308,BAIXA GRANDE,35503081384.0,500.03057861328125,187,747,-246.96942138671875,-0.33061502193670517
1570,3550308,VILA ZILDA,35503081152.0,1428.0,393,1428,0.0,0.0
1571,3550308,BUDE,35503081153.0,224.0,111,380,-156.0,-0.4105263157894737
1572,3550308,JOSÉ CRISPIM,35503081154.0,116.89897918701172,67,247,-130.10102081298828,-0.5267247806193858
1573,3550308,JARDIM DAS PEDRAS,35503081155.0,173.0,48,173,0.0,0.0
1574,3550308,DOMENICO FERRABOSCO,35503081156.0,454.4099426269531,111,435,19.409942626953125,0.044620557763110635
1575,3550308,RUA DO CAMPO,35503081158.0,216.0,67,216,0.0,0.0
1576,3550308,ATERRO SANITÁRIO,35503081159.0,,102,381,,
1577,3550308,PARAISÓPOLIS,35503080492.0,42028.55859375,13071,42826,-797.44140625,-0.01862049704034932
1578,3550308,PANORAMA II,35503080574.0,9944.0,2892,9944,0.0,0.0
1579,3550308,PANORAMA I,35503080575.0,2929.0,864,2929,0.0,0.0
1580,3550308,MORRO DO QUEROZENE,35503080088.0,1953.758056640625,589,1915,38.758056640625,0.020239194068211487
1581,3550308,PULLMAN,35503080434.0,3405.755615234375,947,3602,-196.244384765625,-0.054482061289734866
1582,3550308,VILA PRAIA,35503080463.0,974.0,124,454,520.0,1.145374449339207
1583,3550308,ITAPAIUNA,35503080778.0,109.82791900634766,53,168,-58.172080993652344,-0.34626238686697824
1584,3550308,COMUNIDADE CANTO DO RIO VERDE,35503080922.0,634.4066162109375,150,556,78.4066162109375,0.14101909390456385
1585,3550308,COMUNIDADE JARDIM DAS PALMAS,35503080923.0,574.0,177,574,0.0,0.0
1586,3550308,CÓRREGO DA ÁGUA VERMELHA,35503080550.0,3029.251708984375,841,2944,85.251708984375,0.02895778158436651
1587,3550308,JARDIM SÃO CARLOS II,35503080188.0,176.8831329345703,89,316,-139.1168670654297,-0.44024325020705596
1588,3550308,JARDIM QUISISANA,35503080168.0,1286.0,333,1286,0.0,0.0
1589,3550308,RIO DO OURO,35503080124.0,924.0,231,924,0.0,0.0
1590,3550308,JARDIM NAZARÉ,35503080040.0,1405.2578125,444,1732,-326.7421875,-0.18865022372979215
1591,3550308,CONDOMÍNIO,35503080727.0,368.0000305175781,82,368,3.0517578125e-05,8.292820142663043e-08
1592,3550308,PARQUE GUAIANASES,35503080167.0,988.748291015625,268,1074,-85.251708984375,-0.07937775510649442
1593,3550308,JD. QUISSIZANO,35503080853.0,372.0,104,372,0.0,0.0
1594,3550308,ORMINDA PINTO,35503080855.0,1228.172119140625,304,1118,110.172119140625,0.0985439348306127
1595,3550308,VILA CURUÇA VELHO,35503081002.0,606.1588134765625,240,889,-282.8411865234375,-0.3181565652682087
1596,3550308,LUIZA ROSA,35503080854.0,977.8411254882812,191,695,282.84112548828125,0.4069656481845773
1597,3550308,MANDRÁGORAS,35503081003.0,426.0,114,426,0.0,0.0
1598,3550308,VILA CENICE,35503081004.0,175.0,42,175,0.0,0.0
1599,3550308,VILA CRUZEIRO,35503080552.0,431.0,104,431,0.0,0.0
1600,3550308,JOÃO VELOSO,35503080762.0,27.737594604492188,83,352,-324.2624053955078,-0.9212000153281472
1601,3550308,CARMELO,35503080206.0,1237.4210205078125,414,1384,-146.5789794921875,-0.10590966726314126
1602,3550308,LIMOEIRO,35503080737.0,418.01959228515625,179,607,-188.98040771484375,-0.3113351033193472
1603,3550308,CÓRREGO DO LIMOEIRO,35503080672.0,1499.3096923828125,362,1301,198.3096923828125,0.15242866439877978
1604,3550308,VILA REIS,35503080265.0,2056.285400390625,479,1844,212.285400390625,0.11512223448515456
1605,3550308,PARQUE GUARANI MOGNO,35503081386.0,659.0,191,659,0.0,0.0
1606,3550308,UNIÃO DE VILA NOVA,35503080338.0,9193.6640625,2513,8974,219.6640625,0.024477831791843103
1607,3550308,MUCURI,35503080705.0,838.370361328125,189,833,5.370361328125,0.006447012398709484
1608,3550308,SANTA INÊS,35503080816.0,607.67431640625,175,638,-30.32568359375,-0.04753241942594044
1609,3550308,LARANJA DA CHINA,35503080856.0,368.0,109,368,0.0,0.0
1610,3550308,MARIA SANTANA,35503081388.0,302.0,88,302,0.0,0.0
1611,3550308,CEASA,35503080017.0,627.0,169,627,0.0,0.0
1612,3550308,UM,35503080052.0,831.0000610351562,219,831,6.103515625e-05,7.344784145607702e-08
1613,3550308,HUMAITÁ II,35503080878.0,496.0000305175781,156,496,3.0517578125e-05,6.152737525201613e-08
1614,3550308,FUNERÁRIA,35503080119.0,1065.0284423828125,523,1930,-864.9715576171875,-0.4481717915114961
1615,3550308,BEIBINHA OU BEIRINHA,35503080094.0,1537.81982421875,272,926,611.81982421875,0.6607125531519978
1616,3550308,NOVA CURUÇA,35503080034.0,4728.4541015625,1215,4587,141.4541015625,0.03083804263407456
1617,3550308,MARIA QUEDAS,35503081180.0,1035.0,291,1035,0.0,0.0
1618,3550308,VILA PEDREIRA,35503081181.0,489.0,149,489,0.0,0.0
1619,3550308,BEIBINHA,35503081182.0,997.0,288,997,0.0,0.0
1620,3550308,CIDADE NOVA,35503081183.0,1727.882568359375,291,1018,709.882568359375,0.6973306172488949
1621,3550308,BANDUÍRA,35503081184.0,,42,135,,
1622,3550308,ARMAÇÃO,35503081185.0,33.57661056518555,88,308,-274.42338943481445,-0.8909850306325144
1623,3550308,MARIO CARDIM,35503080035.0,1212.0,311,1212,0.0,0.0
1624,3550308,JOÃO GALDINO COELHO,35503081057.0,140.28033447265625,105,424,-283.71966552734375,-0.6691501545456221
1625,3550308,RUA DO VIOLÃO OU RUA DOS POETAS,35503080182.0,1736.0,464,1736,0.0,0.0
1626,3550308,AUGUSTO MONTENEGRO,35503081006.0,279.0,103,359,-80.0,-0.22284122562674094
1627,3550308,ERÓTIDES DE CAMPOS,35503080030.0,266.0,76,266,0.0,0.0
1628,3550308,ANTENOR NAVARRO,35503080064.0,805.0,209,805,0.0,0.0
1629,3550308,VIOLÃO I,35503081005.0,227.0,51,227,0.0,0.0
1630,3550308,ESTRELA,35503081007.0,8.519453048706055,64,241,-232.48054695129395,-0.9646495724120081
1631,3550308,PEDRO PAULO LAGRECA NETO,35503081008.0,224.5320281982422,148,594,-369.4679718017578,-0.6219999525282118
1632,3550308,JACARAÍPE,35503080664.0,1239.0,342,1239,0.0,0.0
1633,3550308,BAÍA GRANDE,35503080663.0,260.0,72,260,0.0,0.0
1634,3550308,VILA PRUDENTE,35503080203.0,2687.0,920,3550,-863.0,-0.24309859154929578
1635,3550308,ILHA DAS COBRAS,35503080184.0,58.734886169433594,86,325,-266.2651138305664,-0.8192772733248197
1636,3550308,PACHECO ALVES,35503081056.0,29.94061279296875,119,366,-336.05938720703125,-0.9181950470137465
1637,3550308,JARDIM COLOMBO I,35503080362.0,686.0,360,1246,-560.0,-0.449438202247191
1638,3550308,COLOMBO,35503080493.0,5476.728515625,1802,6099,-622.271484375,-0.102028444724545
1639,3550308,FUMAÇA,35503080313.0,3318.646728515625,845,3807,-488.353271484375,-0.1282777177526596
1640,3550308,JARDIM JAQUELINE,35503080240.0,5702.0068359375,1695,6129,-426.9931640625,-0.06966767238742046
1641,3550308,PAZ (SANTO AMARO),35503080723.0,2579.4033203125,916,3040,-460.5966796875,-0.15151206568667763
1642,3550308,CÓRREGO ITARARÉ,35503080772.0,638.0,179,638,0.0,0.0
1643,3550308,JARDIM DAS VERTENTES,35503080928.0,642.1461181640625,144,575,67.1461181640625,0.11677585767663043
1644,3550308,SEM DENOMINAÇÃO 19,35503080950.0,1525.2298583984375,476,2345,-819.7701416015625,-0.34958214993670045
1645,3550308,DA FUMAÇA NUCLEO II,35503080929.0,181.4694366455078,91,359,-177.5305633544922,-0.49451410405151025
1646,3550308,ILHA VERDE OU ANHANGUERA,35503080717.0,1943.8828125,457,1853,90.8828125,0.049046310037776576
1647,3550308,SÃO DOMINGOS I,35503080718.0,605.0,177,605,0.0,0.0
1648,3550308,JARAGUÁ (PIRITUBA),35503080134.0,376.0,104,376,0.0,0.0
1649,3550308,SALOÁ,35503080058.0,717.0,194,717,0.0,0.0
1650,3550308,VILA JARAGUÁ,35503080694.0,2318.999755859375,658,2319,-0.000244140625,-1.0527840664079345e-07
1651,3550308,JARDIM NARDINI,35503080695.0,1295.958740234375,308,1175,120.958740234375,0.10294360871010638
1652,3550308,PARQUE ANHANGUERA,35503081172.0,1479.3231201171875,416,1364,115.3231201171875,0.08454774202139846
1653,3550308,JARDIM MARISTELA I,35503081171.0,218.00001525878906,57,218,1.52587890625e-05,6.999444524082569e-08
1654,3550308,RIO ITAQUERA,35503080681.0,48.34477233886719,76,297,-248.6552276611328,-0.8372229887580229
1655,3550308,JARDIM IRENE,35503080679.0,3523.664306640625,1058,3961,-437.335693359375,-0.11041042498343222
1656,3550308,ETELVINA B,35503080964.0,1320.0,359,1320,0.0,0.0
1657,3550308,JARDIM BANDEIRANTES,35503081367.0,1592.011962890625,507,1847,-254.988037109375,-0.1380552447803871
1658,3550308,LEOPOLDO DELISTE,35503080792.0,329.0929870605469,107,406,-76.90701293945312,-0.18942614024495844
1659,3550308,ADÃO MANUEL DA SILVA,35503080682.0,4958.51171875,1321,4841,117.51171875,0.02427426538938236
1660,3550308,DO BOI,35503080870.0,,79,285,,
1661,3550308,NOVA ESPERANÇA,35503080871.0,,72,242,,
1662,3550308,JARDIM IEDA,35503080959.0,,49,178,,
1663,3550308,ODETE,35503080963.0,428.9880676269531,47,174,254.98806762695312,1.4654486645227192
1664,3550308,FRANCISCO CAPARA,35503080965.0,545.0,150,545,0.0,0.0
1665,3550308,DA PAZ,35503080961.0,339.0000305175781,87,339,3.0517578125e-05,9.002235435103245e-08
1666,3550308,JARDIM FANGANIELLO,35503080962.0,464.0,123,464,0.0,0.0
1667,3552502,SEM DENOMINAÇÃO DO JD. BELÉM RFFSA,35525020001.0,463.0,132,463,0.0,0.0
1668,3552502,SEM DENOMINAÇÃO DO JD. MONTE CRISTO,35525020002.0,254.0,58,254,0.0,0.0
1669,3552502,SEM DENOMINAÇÃO CACIQUE,35525020004.0,595.0,139,595,0.0,0.0
1670,3552502,SEM DENOMINAÇÃO DO JARDIM LUELA,35525020006.0,549.0,127,549,0.0,0.0
1671,3552502,SEM DENOMINAÇÃO DO PARQUE BUENOS AIRES,35525020008.0,376.0,97,376,0.0,0.0
1672,3552502,SEM DENOMINAÇÃO DO JARDIM REVISTA,35525020009.0,188.0,51,188,0.0,0.0
1673,3552502,SEM DENOMINAÇÃO CIDADE MIGUEL BRADA JAGUARI,35525020010.0,388.41876220703125,64,293,95.41876220703125,0.3256613044608575
1674,3552502,SEM DENOMINAÇÃO DO JARDIM VARAN,35525020011.0,403.0,100,403,0.0,0.0
1675,3552502,SEM DENOMINAÇÃO CIDADE MIGUEL BRADA JAGUARI G1,35525020012.0,1399.317626953125,327,1257,142.317626953125,0.11322006917511933
1676,3552502,SEM DENOMINAÇÃO CIDADE MIGUEL BRADA JAGUARI G2,35525020014.0,443.1864318847656,89,329,114.18643188476562,0.347071221534242
1677,3552502,SEM DENOMINAÇÃO DA VILA IPELÂNDIA ÁREA DO DAEE I,35525020015.0,196.8129425048828,59,193,3.8129425048828125,0.01975617878177623
1678,3552502,SEM DENOMINAÇÃO DA VILA IPELÂNDIA ÁREA DO DAEE II,35525020016.0,56.576534271240234,19,57,-0.4234657287597656,-0.007429223311574836
1679,3552502,SEM DENOMINAÇÃO DA VILA RICA,35525020017.0,284.9129638671875,92,380,-95.0870361328125,-0.25022904245476973
1680,3552502,SEM DENOMINAÇÃO DA VILA IPELÂNDIA,35525020018.0,27.000001907348633,9,27,1.9073486328125e-06,7.064254195601851e-08
1681,3552502,SEM DENOMINAÇÃO RECREIO SANTA MARIA,35525020021.0,333.8015441894531,75,313,20.801544189453125,0.06645860763403555
1682,3552809,ARRAIAL PAULISTA,35528090017.0,611.0,150,611,0.0,0.0
1683,3552809,JARDIM VALE DAS FLORES - CSU,35528090023.0,1599.9998779296875,451,1600,-0.0001220703125,-7.62939453125e-08
1684,3552809,MEYER SAPORITO,35528090002.0,2176.0,604,2176,0.0,0.0
1685,3552809,JARDIM TRIANON POSTO DE SAÚDE - JOSÉ MIELE,35528090021.0,1271.1583251953125,403,1590,-318.8416748046875,-0.2005293552230739
1686,3552809,PONTE ALTA - OSVALDINHO,35528090030.0,5718.021484375,1584,5869,-150.978515625,-0.025724742822456976
1687,3552809,IRATI HBB,35528090031.0,,115,502,,
1688,3552809,JARDIM RECORD GLEBA C - OCUPAÇÃO CAÓTICA,35528090032.0,1164.7679443359375,326,1061,103.7679443359375,0.09780202105177899
1689,3552809,JARDIM GUACIARA - PIRAJUSSARA,35528090014.0,604.0,173,604,0.0,0.0
1690,3552809,JARDIM FREITAS JÚNIOR - JARDIM TRIANON HBB,35528090016.0,1497.0,422,1497,0.0,0.0
1691,3552809,JARDIM SAINT MORITZ - SORIA MAINARDES,35528090005.0,680.9999389648438,222,681,-6.103515625e-05,-8.962578010279001e-08
1692,3552809,JARDIM MARIA LUIZA,35528090013.0,228.82406616210938,54,203,25.824066162109375,0.1272121485818196
1693,3552809,JARDIM SUINA,35528090019.0,278.9999694824219,74,279,-3.0517578125e-05,-1.0938200044802867e-07
1694,3552809,JARDIM SÃO JUDAS I,35528090004.0,780.9158935546875,65,267,513.9158935546875,1.924778627545646
1695,3552809,JARDIM MARGARIDAS,35528090003.0,3152.4423828125,980,3348,-195.5576171875,-0.05841027992458184
1696,3552809,PARQUE SÃO JOAQUIM - LEME - JARDIM SILVIO SAMPAIO,35528090011.0,1391.457275390625,429,1623,-231.542724609375,-0.1426634162719501
1697,3552809,JARDIM SCANDIA,35528090029.0,1005.2698974609375,213,829,176.2698974609375,0.2126295506163299
1698,3552809,JARDOM COMUNITÁRIO,35528090033.0,1978.66455078125,463,1919,59.66455078125,0.03109148034458051
1699,3552809,JARDIM LEME II,35528090024.0,433.0,116,433,0.0,0.0
1700,3552809,PARQUE JACARANDÁ - MORRO DO SABÃO - TABOÃO DA SERRA C,35528090034.0,763.0,226,763,0.0,0.0
1701,3552809,JARDIM SANTA CRUZ,35528090022.0,316.0,84,316,0.0,0.0
1702,3552809,PARQUE PINHEIROS - PALMARES,35528090025.0,901.553955078125,197,751,150.553955078125,0.2004713116885819
